dim1,dim2,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5
73,15,0.4713702,0.41393295,0.52267224,0.5102387,0.0,0.9999999
73,16,0.87651056,0.636974,0.97737545,0.75793916,0.0,0.99999833
73,17,0.6445046,0.424301,0.78269976,0.53056777,0.0,0.99951386
73,18,0.008688555,0.4554412,0.035090696,0.550951,0.0,0.9999956
73,19,0.77043235,0.29532012,0.8712127,0.38437974,0.0,0.999785
74,0,0.75427496,0.46819043,0.8412502,0.56832254,2.0,0.9981622
74,1,0.8515217,0.4793238,0.9370364,0.6033668,3.0,0.9959466
74,2,0.64191425,0.47221053,0.7308997,0.5809257,1.0,0.9983271
74,3,0.9858066,0.9883051,1.0012745,1.0013307,0.0,0.999998
74,4,0.0010466082,0.0060347617,0.009511786,0.03387537,0.0,0.99994576
74,5,0.71045303,0.4589915,0.8140633,0.55936277,0.0,0.9999881
74,6,0.01022766,0.47092515,0.045172058,0.5466978,0.0,0.9999988
74,7,0.7743822,0.4782067,0.79482955,0.5060485,0.0,0.9999982
74,8,0.74290687,0.57076496,0.7875359,0.61898005,0.0,0.9999839
74,9,0.7573115,0.3807809,0.8200392,0.45570952,0.0,0.99999964
74,10,0.7512239,0.47354987,0.76502156,0.5038457,0.0,0.9999907
74,11,0.6390382,0.44361788,0.8911325,0.7462815,0.0,0.9996443
74,12,0.71330345,0.11135574,0.9671768,0.3830248,0.0,0.9999558
74,13,0.5635852,0.07059473,0.86290723,0.39198256,0.0,0.9998919
74,14,0.6646396,0.58563125,0.81506556,0.77987325,0.0,0.9998456
74,15,0.8779179,0.44989723,0.937708,0.51926553,0.0,0.9999895
74,16,0.8446909,0.3993582,0.9413636,0.49376914,0.0,0.9999664
74,17,0.73801637,0.39161164,0.8027987,0.44348258,0.0,0.99999905
74,18,0.6703061,0.3968262,0.7230965,0.46756935,0.0,0.9999995
74,19,0.66500336,0.50867003,0.69854295,0.57485116,0.0,1.0
75,0,0.84603804,0.4674442,0.934111,0.5948111,3.0,0.99997103
75,1,0.7454593,0.42141214,0.8473171,0.5291678,2.0,0.9999162
75,2,0.62948513,0.41849542,0.7146101,0.52849865,1.0,0.99948055
75,3,0.008853125,0.50158685,0.035459127,0.6123528,0.0,0.99998283
75,4,0.97434634,0.3479218,0.99866307,0.37213814,0.0,0.99999833
75,5,0.8164762,0.4700669,0.9941757,0.7328942,0.0,0.99999714
75,6,0.012585937,0.43811557,0.03946964,0.55256426,0.0,0.9999956
75,7,0.75217986,0.5328571,0.86839217,0.6112102,0.0,0.9998661
75,8,0.95790225,0.5165571,0.99579084,0.6106257,0.0,1.0
75,9,0.41259608,0.22775948,0.66612446,0.57172465,0.0,0.9999552
75,10,0.73721397,0.41277784,0.78562164,0.4686935,0.0,0.99997294
75,11,0.89372295,0.90837306,0.9901649,0.9997575,0.0,0.9999918
75,12,0.8346481,0.43626404,0.85524225,0.45803148,0.0,0.9999845
75,13,0.80281496,0.44688115,0.8329902,0.46934715,0.0,1.0
75,14,0.7408857,0.5235358,0.77666306,0.5380179,0.0,0.9999323
75,15,0.980806,0.9187603,0.9988589,0.93837297,0.0,0.99999714
75,16,0.009599656,0.010731118,0.027333234,0.056701884,0.0,0.9999844
75,17,0.919044,0.2738894,0.9952649,0.3767452,0.0,0.9999981
75,18,0.63596475,0.305418,0.8621682,0.47296938,0.0,0.9999999
75,19,0.97298485,0.33693707,0.9988249,0.35862938,0.0,0.99999845
76,0,0.73495865,0.4007709,0.8250882,0.5313665,3.0,0.9998616
76,1,0.6515199,0.35857671,0.7563676,0.47766554,2.0,0.9999484
76,2,0.5574171,0.32595614,0.65604913,0.4459899,1.0,0.9995838
76,3,0.91126704,0.20795165,0.97899187,0.2957958,0.0,0.9999919
76,4,0.46084496,0.37790358,0.5217418,0.45494142,0.0,0.99997973
76,5,0.56976515,0.59611845,0.7058322,0.69376814,0.0,0.9999528
76,6,0.6745572,0.49220252,0.78064483,0.57371044,0.0,0.99998295
76,7,0.5503395,0.38765875,0.65277594,0.46072415,0.0,0.9999809
76,8,0.96225667,0.30034256,1.0032494,0.39177555,0.0,1.0
76,9,0.61779904,0.2960886,0.7285742,0.36477962,0.0,0.9999075
76,10,0.8257112,0.51494044,0.86346394,0.58934194,0.0,0.99999595
76,11,0.87226725,0.4488055,0.961262,0.5749525,0.0,0.9999869
76,12,0.9071484,0.8593782,1.0086627,1.0091679,0.0,0.99949265
76,13,0.40157655,0.35064524,0.50011647,0.46059418,0.0,0.9999989
76,14,-0.005134564,0.11839041,0.0894084,0.5264946,0.0,0.99999774
76,15,0.7965084,0.57810813,0.8763799,0.69913304,0.0,0.9999964
76,16,0.7577063,0.51339465,0.8183823,0.59252506,0.0,0.9999876
76,17,0.7166739,0.48220408,0.75770223,0.51302713,0.0,0.99999845
76,18,0.8002839,0.36916548,0.9514002,0.5951891,0.0,0.999995
76,19,0.90990144,0.4277165,1.020644,0.5351249,0.0,0.9999907
77,0,0.6797174,0.3800318,0.77623343,0.49817863,2.0,0.9999027
77,1,0.56592566,0.37882367,0.6448209,0.48655778,1.0,0.9995353
77,2,0.75350845,0.44489583,0.8427981,0.5721792,3.0,0.9992405
77,3,0.85948366,0.29614234,0.9531924,0.41045445,0.0,0.99999976
77,4,0.9717142,0.011317432,0.9956423,0.036860608,0.0,0.99996364
77,5,0.5259947,0.5645233,0.6303551,0.68522626,0.0,0.99999964
77,6,0.46957213,0.426712,0.50721663,0.4887457,0.0,1.0
77,7,0.45387724,0.36831364,0.54848826,0.4788292,0.0,0.9999981
77,8,0.5360115,0.53349835,0.6210148,0.6297788,0.0,0.9999974
77,9,0.40274513,0.40403208,0.47287488,0.4980405,0.0,0.99999964
77,10,0.7725417,0.67439926,0.946579,0.8429456,0.0,0.99999917
77,11,0.8077911,0.39572403,0.9556664,0.5920465,0.0,0.99999845
77,12,0.6269038,0.3574025,0.69856316,0.48815703,0.0,0.9990502
77,13,0.6006696,0.53509134,0.7540041,0.70191556,0.0,0.9999974
77,14,0.0053388383,0.9705326,0.033436164,1.0053897,0.0,0.9999802
77,15,0.9535809,0.49252522,1.0047106,0.58871055,0.0,0.99967325
77,16,0.89600503,0.79856247,1.0084445,0.8759484,0.0,0.9999826
77,17,0.578751,0.5318922,0.6726039,0.6316733,0.0,0.99999774
77,18,0.9685472,0.68908453,1.0061215,0.72994363,0.0,0.99995124
77,19,0.68024534,0.38891253,0.7053403,0.44195205,0.0,1.0
78,0,0.70044035,0.4808461,0.80421925,0.5863107,3.0,0.9982693
78,1,0.55442584,0.37649706,0.6602091,0.49971187,1.0,0.9982114
78,2,0.63817096,0.41727293,0.7489108,0.5402554,2.0,0.997917
78,3,0.6880119,0.46879494,0.71177423,0.5252691,0.0,1.0
78,4,0.36737812,0.39361587,0.43704632,0.48212203,0.0,0.99999654
78,5,0.3194126,0.44480523,0.46159843,0.5569691,0.0,0.99995625
78,6,0.4553132,0.5828066,0.5819379,0.7041869,0.0,0.9999647
78,7,0.76387686,0.37400603,0.9680513,0.63514173,0.0,0.99999166
78,8,0.5777296,0.5287208,0.67252475,0.60912365,0.0,0.9999347
78,9,0.3239583,0.5391013,0.35747045,0.60264486,0.0,1.0
78,10,0.6429846,0.53997886,0.7192703,0.5946621,0.0,0.9999608
78,11,0.9183341,0.26773897,0.9812159,0.37596107,0.0,0.9999981
78,12,0.022473272,0.38576007,0.08047508,0.51491904,0.0,0.99994326
78,13,0.012406126,0.9064766,0.054898754,1.006737,0.0,0.9999634
78,14,0.9795173,0.012289745,0.99994093,0.035797488,0.0,0.99998605
78,15,0.5307032,0.36817133,0.632589,0.457663,0.0,0.9999938
78,16,0.973221,0.7417096,1.0000839,0.7693343,0.0,0.9999881
78,17,0.01969374,0.4613472,0.048856206,0.49633327,0.0,0.9999993
78,18,0.91609186,0.84441775,1.0071083,1.0046548,0.0,0.99997973
78,19,0.008662205,0.4379896,0.10522418,0.5799235,0.0,0.9998765
79,0,0.6761767,0.33794942,0.7938706,0.46155298,2.0,0.999782
79,1,0.7722061,0.41538516,0.8669263,0.55234694,3.0,0.9998833
79,2,0.5517354,0.33357897,0.6442082,0.44114637,1.0,0.99935955
79,3,0.826547,0.398373,0.92842215,0.59938204,0.0,0.9999994
79,4,0.8741978,0.6519255,0.9894254,0.7543541,0.0,0.9999299
79,5,0.89671326,0.55575216,0.99139357,0.68126374,0.0,0.9999999
79,6,0.52193123,0.56396866,0.63554555,0.6747272,0.0,0.9999989
79,7,0.46325696,0.3957984,0.51287806,0.4925081,0.0,0.9999956
79,8,0.73516375,0.58874846,0.9640237,0.9259165,0.0,0.9999976
79,9,0.0113027515,0.7018377,0.033806197,0.8072019,0.0,0.99998593
79,10,0.008072479,0.95267993,0.042540602,1.0046341,0.0,0.9999727
79,11,0.76906174,0.25609922,0.84516597,0.36714354,0.0,0.9999927
79,12,0.0006939983,0.5471294,0.011969191,0.5746082,0.0,0.99991345
79,13,0.6825141,0.33861613,0.70897394,0.38149133,0.0,0.99999774
79,14,0.67654496,0.48497042,0.84902966,0.62095106,0.0,0.9999839
79,15,0.6872863,0.44580612,0.71858233,0.4632973,0.0,0.9999844
79,16,0.6875833,0.41369128,0.7049394,0.444763,0.0,0.99999964
79,17,0.87527907,0.7221059,0.9999424,0.8354439,0.0,0.99996054
79,18,0.67072207,0.33776426,0.74801457,0.43915796,0.0,0.9999423
79,19,0.5339239,0.3883706,0.6723072,0.46735737,0.0,0.999972
80,0,0.7528795,0.42908564,0.8746948,0.5833329,3.0,0.9996081
80,1,0.6456636,0.4028381,0.7757194,0.5270944,2.0,0.9996377
80,2,0.5315502,0.385604,0.6394276,0.5009388,1.0,0.9997217
80,3,0.9727512,0.4323975,0.9956336,0.45339713,0.0,0.99999416
80,4,0.010467213,0.5598521,0.040768813,0.6865207,0.0,0.99998987
80,5,0.90476066,0.5122809,0.97790533,0.6415188,0.0,0.99998844
80,6,0.90130794,0.011810377,1.0005301,0.07738294,0.0,0.99999297
80,7,0.6457359,0.4428424,0.72377807,0.52068305,0.0,0.9999999
80,8,0.5310049,0.40481997,0.7340346,0.6124799,0.0,1.0
80,9,0.791027,0.22751832,0.9307939,0.38037848,0.0,0.99997556
80,10,0.7177213,0.45083603,0.75011706,0.5188166,0.0,0.99999845
80,11,0.57987756,0.20060873,0.6680549,0.30960453,0.0,0.9999999
80,12,0.6787753,0.614831,0.71959597,0.67767215,0.0,0.9999999
80,13,0.44989046,0.20886679,0.5311388,0.32049984,0.0,0.9999999
80,14,0.00044577802,0.63763416,0.0066163777,0.690168,0.0,0.9998254
80,15,0.6090768,0.5877663,0.7587379,0.7622699,0.0,0.9999932
80,16,0.83714134,0.66039747,0.9437478,0.7720783,0.0,0.9999987
80,17,0.7797537,0.24811968,0.87396806,0.3528751,0.0,0.99999964
80,18,0.7215849,0.63471586,0.8344821,0.75070304,0.0,0.9999989
80,19,0.5214515,0.26992562,0.6395486,0.3632655,0.0,0.9999994
81,0,0.84825766,0.37617067,0.94354284,0.4932476,3.0,0.9997031
81,1,0.7680478,0.33932966,0.8625859,0.4458897,2.0,0.9997304
81,2,0.68238103,0.3025419,0.7696615,0.417699,1.0,0.99988306
81,3,0.013302284,0.25202465,0.039788183,0.35636085,0.0,0.9999752
81,4,0.6763421,0.6006007,0.7979552,0.7694502,0.0,0.99998724
81,5,0.7562746,0.3811517,0.8607298,0.45542818,0.0,0.99266607
81,6,0.9796869,0.5423787,0.9961951,0.56402564,0.0,0.9999944
81,7,0.8608702,0.84095967,0.9391195,0.99976003,0.0,0.9999199
81,8,0.009952591,0.5748753,0.035404652,0.6784563,0.0,0.999992
81,9,0.92236984,0.8646522,0.9968857,0.99934006,0.0,0.9999746
81,10,0.90700334,0.5220089,1.0016904,0.633422,0.0,0.9999974
81,11,0.81014234,0.36376652,0.8344149,0.39713705,0.0,1.0
81,12,-9.851181e-06,0.014363062,0.002049948,0.06432009,0.0,0.9996339
81,13,0.6521911,0.4035474,0.7721677,0.46250215,0.0,0.99995625
81,14,0.7431118,0.5959294,0.87170684,0.77322376,0.0,0.99997723
81,15,0.7632894,0.44327933,0.8469445,0.51189923,0.0,0.99999225
81,16,0.48773322,0.44728094,0.78821695,0.7857429,0.0,0.9999882
81,17,0.9841684,0.13676913,0.9999905,0.16024886,0.0,0.99999976
81,18,0.009497043,0.16435015,0.04946791,0.24599132,0.0,0.99997914
81,19,0.0011732364,0.09036452,0.009937272,0.14040788,0.0,0.999925
82,0,0.6751033,0.3484091,0.8113486,0.48135883,2.0,0.9998342
82,1,0.79346097,0.404819,0.9253131,0.559233,3.0,0.99937016
82,2,0.5570617,0.30754265,0.6762395,0.4347881,1.0,0.9996246
82,3,0.9743344,0.29041654,0.9974326,0.30981317,0.0,0.9999988
82,4,0.57848316,0.487254,0.6884787,0.59360796,0.0,0.99997103
82,5,0.0027789283,0.3943207,0.016982127,0.4491765,0.0,0.9999318
82,6,0.43807608,0.37825844,0.55425555,0.49552774,0.0,0.99999905
82,7,0.9837418,0.9856901,1.0043935,1.0016028,0.0,0.99974793
82,8,0.4939283,0.37729016,0.6911738,0.4686144,0.0,0.9999962
82,9,0.006086453,0.45504093,0.025038358,0.56441975,0.0,0.9999958
82,10,0.44222096,0.099910736,0.6628443,0.36196893,0.0,0.99999976
82,11,0.6811329,0.40933508,0.7857854,0.5150972,0.0,0.9999999
82,12,0.0002464566,0.008580714,0.0049699293,0.06273607,0.0,0.99983263
82,13,0.015411545,0.271912,0.082425386,0.387411,0.0,0.99993885
82,14,0.91359913,0.37579066,0.97707087,0.5013185,0.0,0.99995756
82,15,0.62948984,0.43510932,0.90272224,0.75169575,0.0,0.99999857
82,16,0.9763545,0.6815076,1.0001022,0.7154928,0.0,0.9999808
82,17,0.92138666,0.20789984,0.99454695,0.30175483,0.0,0.99999344
82,18,0.78950864,0.4453007,0.86479306,0.5645747,0.0,0.99999976
82,19,0.0050530145,0.9698601,0.027529664,1.001058,0.0,0.9999496
83,0,0.7342713,0.36494645,0.8307497,0.49958807,3.0,0.99906033
83,1,0.6137007,0.337591,0.7200473,0.44835052,2.0,0.99946266
83,2,0.49170193,0.34605244,0.58266836,0.45712185,1.0,0.9991059
83,3,0.009421591,0.0037403665,0.07048072,0.086751774,0.0,0.99929476
83,4,0.8880839,0.102368236,0.98288447,0.18875101,0.0,0.9999981
83,5,0.005587982,0.512851,0.035343446,0.6150656,0.0,0.9999591
83,6,0.6944361,0.21328278,0.77381736,0.3309506,0.0,0.99998987
83,7,0.8803623,0.38869387,0.9450097,0.4877263,0.0,0.99999964
83,8,0.76182085,0.41057417,0.8704047,0.5379964,0.0,0.9999976
83,9,0.6898474,0.46754885,0.7225493,0.50894445,0.0,0.9999696
83,10,0.024855604,0.13323638,0.07816181,0.37023044,0.0,0.99995565
83,11,0.5017581,0.2931795,0.64913577,0.40482348,0.0,0.9999981
83,12,0.006844774,0.0068265386,0.025126558,0.05362394,0.0,0.9995728
83,13,0.7810421,0.6218191,0.940015,0.78536236,0.0,0.9999949
83,14,0.009483849,0.32082206,0.035490986,0.4230836,0.0,0.99999356
83,15,0.44983646,0.007002227,0.56249136,0.08354682,0.0,0.9999852
83,16,0.97734255,0.2538132,0.99732447,0.27833015,0.0,0.999997
83,17,0.58004314,0.2353949,0.6407161,0.31620765,0.0,0.99999833
83,18,0.68022984,0.3592154,0.70685726,0.39823326,0.0,0.9999999
83,19,0.61949146,0.31448132,0.68570375,0.4363853,0.0,0.9999999
84,0,0.7188076,0.40074497,0.84511256,0.53775346,2.0,0.99924845
84,1,0.6063501,0.37386823,0.7115155,0.50223815,1.0,0.9997379
84,2,0.81015897,0.48356298,0.90717316,0.62928057,3.0,0.9999074
84,3,0.004483171,0.53203064,0.09557903,0.8562839,0.0,0.99996746
84,4,0.003367832,0.15344664,0.013946407,0.19900544,0.0,0.99997544
84,5,0.013847591,0.90969396,0.05354356,1.0032573,0.0,0.9999889
84,6,0.88164735,0.83311284,1.0197663,0.9519353,0.0,0.99992394
84,7,0.9861071,0.98685354,1.0011629,1.0013461,0.0,0.999998
84,8,0.0015486693,0.48826215,0.018203832,0.5363769,0.0,0.9999484
84,9,0.0031310515,0.46037695,0.01919819,0.51121724,0.0,0.999985
84,10,0.018070798,0.019679934,0.06525345,0.09606588,0.0,0.9999368
84,11,0.9811767,0.3086209,0.9996228,0.32783434,0.0,0.9999988
84,12,0.74527293,0.5464476,0.78764427,0.57345414,0.0,0.9999906
84,13,0.56279033,0.24925925,0.70578057,0.36366352,0.0,0.9999993
84,14,0.736157,0.38712433,0.7685882,0.44455677,0.0,0.9999918
84,15,0.641631,0.54430145,0.7185335,0.6421053,0.0,0.9999951
84,16,0.004771987,0.63488245,0.04086794,0.7324222,0.0,0.9999927
84,17,0.92460686,0.8491462,1.0038877,1.0117843,0.0,0.9999584
84,18,0.935026,0.4486811,0.9973385,0.49659935,0.0,0.9999882
84,19,0.004780587,0.69756836,0.10841741,0.98531675,0.0,0.99997306
85,0,0.56090814,0.33030957,0.6601899,0.44547626,1.0,0.99861574
85,1,0.6995785,0.31581587,0.7960574,0.42125848,2.0,0.9998841
85,2,0.80460477,0.3359061,0.90834725,0.4769519,3.0,0.997558
85,3,0.8510373,0.46245977,0.92024875,0.5377735,0.0,1.0
85,4,0.9754829,0.9292585,0.9963233,0.9514251,0.0,0.9999974
85,5,0.9478693,0.48980388,0.986815,0.5736898,0.0,0.9999995
85,6,0.60322547,0.019143283,0.7051602,0.08867011,0.0,0.99999964
85,7,0.016661387,0.08831091,0.08662334,0.21299154,0.0,0.9999634
85,8,0.006294608,-0.01803144,0.2655567,0.1583659,0.0,0.99995065
85,9,0.019102661,0.25565904,0.073689,0.49402934,0.0,0.99998045
85,10,0.8067589,0.10751047,0.9645245,0.3315233,0.0,0.9999975
85,11,0.40630075,0.01762012,0.5081996,0.083831,0.0,0.9999995
85,12,0.47662312,0.32852262,0.7179619,0.60748446,0.0,1.0
85,13,0.9445906,0.32069695,1.0108498,0.3717786,0.0,0.9999994
85,14,0.6295129,0.3616524,0.80442977,0.47820407,0.0,0.9999974
85,15,0.019438451,0.008624084,0.066580676,0.041219097,0.0,0.9999832
85,16,0.6894354,0.33596158,0.7706569,0.3970989,0.0,0.9999944
85,17,0.6770396,0.25026533,0.7485988,0.3110224,0.0,0.9999995
85,18,0.019271182,0.6515841,0.07950208,0.8616789,0.0,0.9999932
85,19,0.819988,0.31479564,0.86843175,0.4119191,0.0,1.0
86,0,0.7098242,0.39329052,0.84476095,0.5258963,2.0,0.99995863
86,1,0.8069002,0.45100418,0.9175478,0.59191155,3.0,0.999969
86,2,0.5922638,0.37968242,0.7011494,0.49709317,1.0,0.9996177
86,3,0.30984208,0.19545032,0.5514159,0.5332988,0.0,0.9998926
86,4,0.59804386,0.5289537,0.67271316,0.6236378,0.0,0.99999964
86,5,0.024585772,0.8383339,0.088019,0.960442,0.0,0.9999902
86,6,0.70913017,0.19398482,0.8084896,0.31125394,0.0,0.9999995
86,7,0.015659913,0.39296988,0.090923,0.5092592,0.0,0.9999963
86,8,0.79062665,0.69348705,0.9974339,0.9782409,0.0,0.99979347
86,9,0.0018373746,0.3952014,0.011542123,0.45004496,0.0,0.9999857
86,10,0.8017169,0.35460043,0.9575346,0.61716056,0.0,0.99981016
86,11,0.65760326,0.020874854,0.77076006,0.10035704,0.0,0.9999995
86,12,0.9743845,0.94346166,1.0000818,0.9697292,0.0,0.99999297
86,13,0.7823947,0.5459648,0.81808704,0.5814529,0.0,0.9999864
86,14,0.7315743,0.3830077,0.7571418,0.4374028,0.0,0.99997735
86,15,0.7219106,0.1630581,0.8548458,0.30915454,0.0,0.9997807
86,16,0.78123164,0.15944047,0.9369649,0.32245868,0.0,0.99997914
86,17,0.6626669,0.42965984,0.75725853,0.5505117,0.0,0.99999845
86,18,0.0027010404,0.37832633,0.098699674,0.7544081,0.0,0.9999926
86,19,0.79128593,0.59479284,0.8607547,0.68297726,0.0,0.9999825
87,0,0.6705286,0.33750144,0.8060166,0.47343946,2.0,0.9983512
87,1,0.77455395,0.39214513,0.88904166,0.5202733,3.0,0.99856466
87,2,0.5528817,0.31632954,0.6633957,0.45043007,1.0,0.99437416
87,3,0.9031872,0.7385606,1.0042028,0.8237024,0.0,0.9999968
87,4,0.5190635,0.14406367,0.60303974,0.25340676,0.0,1.0
87,5,0.45063964,0.45628232,0.55190456,0.56482,0.0,0.9999995
87,6,0.9766482,0.93131375,0.99710304,0.9519272,0.0,0.99999785
87,7,0.4583634,0.3624114,0.52860165,0.48012432,0.0,0.9999918
87,8,0.4875806,0.3249007,0.763492,0.6088388,0.0,0.9999993
87,9,0.49662763,0.60137886,0.7748226,0.99192345,0.0,0.9997825
87,10,0.863511,0.32186684,0.93889844,0.43743542,0.0,0.99999976
87,11,0.86661005,0.67530257,1.001823,0.7619702,0.0,0.99981385
87,12,0.008037616,0.19628334,0.031858325,0.3035978,0.0,0.9999982
87,13,0.841572,0.40781915,0.89915097,0.52665293,0.0,0.9994338
87,14,0.7423296,0.38736704,0.77055246,0.4315715,0.0,1.0
87,15,0.5918987,0.46785766,0.6798748,0.5548706,0.0,0.99999833
87,16,0.5413307,0.4809399,0.6986455,0.65360636,0.0,0.99998724
87,17,0.6744533,0.28921953,0.7489423,0.34284344,0.0,0.9999919
87,18,0.72097635,0.27756506,0.79608274,0.3513947,0.0,0.9999994
87,19,0.57789874,0.1447711,0.66304386,0.24507394,0.0,1.0
88,0,0.7299513,0.39992556,0.8497608,0.5277286,2.0,0.99986196
88,1,0.8337958,0.47797558,0.9405547,0.6185814,3.0,0.9997615
88,2,0.6217406,0.4020094,0.7126859,0.5111054,1.0,0.9995573
88,3,0.9610302,0.4893167,0.995493,0.56751156,0.0,0.9999999
88,4,0.48260134,0.6477771,0.7118682,0.9655808,0.0,0.99999547
88,5,0.8629149,0.8665614,0.9406595,0.99046975,0.0,0.9999949
88,6,0.0060480386,-0.022414014,0.13381468,0.20466615,0.0,0.9999862
88,7,0.0015801,0.0061783167,0.011970574,0.03658275,0.0,0.9999684
88,8,0.75808346,0.36069256,0.78517824,0.3872915,0.0,0.9999987
88,9,0.7601994,0.5442514,0.8455418,0.62731206,0.0,0.99992406
88,10,0.52465546,0.292768,0.69038284,0.45127517,0.0,0.9999994
88,11,0.37218115,0.3303813,0.5496445,0.6173098,0.0,0.9999982
88,12,0.40632412,0.60650915,0.47826922,0.6990497,0.0,0.99999964
88,13,0.49212703,0.45446205,0.5635559,0.53222823,0.0,0.99999964
88,14,0.7003265,0.40626177,0.76071805,0.50322735,0.0,0.99999964
88,15,0.65920454,0.35858682,0.8799652,0.48472267,0.0,0.9999757
88,16,0.326079,0.6749073,0.6017103,0.9861155,0.0,0.9999813
88,17,0.005814743,0.20849757,0.029596977,0.2938711,0.0,0.9999969
88,18,0.9060557,0.41283745,1.0107665,0.51986873,0.0,0.9999999
88,19,0.7280061,0.021404304,0.8500875,0.10508872,0.0,1.0
89,0,0.6569395,0.37312645,0.7623115,0.48282367,2.0,0.99951434
89,1,0.76384944,0.3948237,0.8690257,0.5258564,3.0,0.99923337
89,2,0.55704063,0.35984564,0.63903594,0.47482705,1.0,0.9988881
89,3,0.9506426,0.0036587715,0.99205923,0.044996187,0.0,0.9999896
89,4,0.0077547505,0.083083995,0.037752055,0.16943121,0.0,0.999995
89,5,0.97138256,0.6499353,0.99248976,0.6893874,0.0,0.999997
89,6,0.009804219,0.20602071,0.032542873,0.31029332,0.0,0.99999
89,7,0.017451609,0.006992966,0.0790181,0.08753704,0.0,0.999979
89,8,0.56451195,0.37878215,0.613536,0.4698105,0.0,0.9999614
89,9,0.013294142,0.8225212,0.089066595,0.95675755,0.0,0.9999697
89,10,0.78867644,0.3515128,0.86386585,0.42664492,0.0,0.9999896
89,11,0.895095,0.4258132,0.93803996,0.5158235,0.0,1.0
89,12,0.69555473,0.2697772,0.80337733,0.35945186,0.0,0.99922144
89,13,0.6578668,0.55234367,0.82990164,0.6986566,0.0,0.9999765
89,14,0.7631697,0.3619402,0.8220739,0.48761436,0.0,0.9999994
89,15,0.67350614,0.501848,0.7500749,0.57196915,0.0,0.9999962
89,16,0.907458,0.0201732,1.012508,0.09333263,0.0,0.99997985
89,17,0.7221488,0.3084435,0.8361012,0.3881262,0.0,0.99999654
89,18,0.97330225,0.6168866,0.99232346,0.6462505,0.0,0.99999976
89,19,0.76319635,0.4898849,0.99063873,0.7751434,0.0,0.9999486
90,0,0.70616364,0.47749895,0.82647014,0.61128956,3.0,0.9964889
90,1,0.5196327,0.41043988,0.6119126,0.5226582,1.0,0.99965405
90,2,0.62361836,0.42251158,0.7431485,0.5400143,2.0,0.9978508
90,3,0.33892637,0.010957252,0.44957563,0.08957812,0.0,0.9999981
90,4,0.6240313,0.44266123,0.709506,0.50911903,0.0,0.9994
90,5,0.34453773,0.479576,0.40037742,0.58440506,0.0,1.0
90,6,0.7781618,0.66385096,0.93042725,0.82829696,0.0,0.9999821
90,7,0.86847526,0.291373,0.9530358,0.40391248,0.0,0.9999999
90,8,0.009098124,0.506941,0.029759455,0.60068333,0.0,0.9999713
90,9,0.65642446,0.29439932,0.73848164,0.40600926,0.0,0.9999858
90,10,0.006763705,0.319218,0.032220893,0.42928916,0.0,0.9999906
90,11,0.33627525,0.26256472,0.55725676,0.5760015,0.0,0.99999833
90,12,0.8400901,0.8086994,0.94764674,1.0189415,0.0,0.9996137
90,13,0.5548924,0.40015146,0.7083653,0.5579027,0.0,1.0
90,14,0.69350785,0.46993288,0.7556389,0.5600961,0.0,0.99999976
90,15,0.75674635,0.4205243,0.82814485,0.5277803,0.0,0.99999964
90,16,0.4999743,0.36753774,0.6625902,0.48073134,0.0,0.9999981
90,17,0.4813911,0.41848785,0.5409866,0.5202535,0.0,0.9999999
90,18,0.73579025,0.60288405,0.77311,0.63549846,0.0,0.99999774
90,19,0.0044133635,0.56322396,0.03442079,0.671244,0.0,0.9999746
91,0,0.7262871,0.41168308,0.8625729,0.5478432,2.0,0.9998116
91,1,0.59746605,0.37598073,0.7172125,0.51296806,1.0,0.99918455
91,2,0.8280622,0.45471323,0.9521442,0.6245146,3.0,0.99986386
91,3,0.022873674,0.24695069,0.08223826,0.45033652,0.0,0.9999981
91,4,0.013388062,0.015462849,0.073624864,0.09532164,0.0,0.99967
91,5,0.007802669,0.114725746,0.034646597,0.1525988,0.0,0.9999815
91,6,0.7812868,0.39534888,0.79637825,0.4129337,0.0,0.99999845
91,7,0.4796067,0.29163653,0.67722756,0.5095979,0.0,0.9999993
91,8,0.72280157,0.5938937,0.80203664,0.67801964,0.0,0.99999964
91,9,0.0064359154,0.05801905,0.021478917,0.117855154,0.0,0.9999325
91,10,0.0093531795,0.90289694,0.058051605,1.0040662,0.0,0.999943
91,11,0.80713683,0.58278435,0.8302875,0.6090238,0.0,0.99999976
91,12,0.9687598,0.968575,1.0053961,1.0049914,0.0,0.9999541
91,13,0.01349964,0.37647867,0.072275236,0.5731523,0.0,0.9999938
91,14,0.58038044,0.26390958,0.70450217,0.36728212,0.0,0.9999937
91,15,0.58626986,0.20061505,0.6776294,0.29917097,0.0,0.9999999
91,16,0.6282894,0.3402312,0.71850353,0.50113547,0.0,0.99999714
91,17,0.002048267,0.14255123,0.022740977,0.23446697,0.0,0.9999752
91,18,0.0011029369,0.07336965,0.01042977,0.10651676,0.0,0.9997024
91,19,0.6320324,0.52874786,0.7644439,0.6153086,0.0,0.999966
92,0,0.6171643,0.39122114,0.6972425,0.4954377,2.0,0.99765104
92,1,0.7094381,0.43036267,0.79909337,0.5495716,3.0,0.9966461
92,2,0.5102423,0.39169723,0.600833,0.5027591,1.0,0.99583036
92,3,0.0013067722,0.39658347,0.012426451,0.45212063,0.0,0.9999685
